id,customer_id,status,created_at,backer_id,shipto_address,shipto_state,shipto_postalcode,subtotal,tax,store_name,delivery_amount,order_total,delivered_at
1078,54,Out for Delivery,1401444767,,10 Jay Drive,OR,81055,291,17.46,UberMelon,15.18,323.64,
1079,330,Canceled,1398720413,,1 Logan Parkway,KS,19691,78.75,4.725,UberFresh,5.94,89.415,
1080,93,Processing,1399103642,229,218 Nova Circle,MT,37171,1521,91.26,UberFresh,3.53,1615.79,
1084,284,Canceled,1394696010,,3589 Farwell Lane,NH,85112-4906,438.5,26.31,UberMelon,13.44,478.25,
1085,899,Out for Delivery,1398653931,167,8920 Northridge Drive,OH,12628-9113,176.5,10.59,UberFresh,15.32,202.41,
1086,303,New,1396954221,,79526 Manley Junction,MO,33967-9651,35,2.1,UberMelonX,18.8,55.9,
1087,332,Out for Delivery,1396605634,143,9 Trailsway Hill,MN,52015-2592,118,7.08,UberMelonX,16.59,141.67,
1088,860,Out for Delivery,1395549849,90,56 Porter Court,IL,33912-3574,226.93,13.6158,UberFresh,11.65,252.1958,
1090,684,Processing,1400148014,229,8047 Roxbury Alley,WI,68508-1307,346.75,20.805,UberMelonX,3.08,370.635,
1091,499,Out for Delivery,1402541307,7,6308 Amoth Trail,AZ,45092-7187,236.25,14.175,UberMelon,13.02,263.445,
1093,665,Delivered,1399592725,12,8 Meadow Ridge Hill,WA,08986-2126,65,3.9,UberFresh,15.43,84.33,1399662781
1094,632,Delivered,1402049191,,741 Corry Plaza,NM,57060-4468,15,0.9,UberFresh,7.78,23.68,1402190254
1095,400,Canceled,1395734517,,57 Russell Hill,NV,77127,11,0.66,UberFresh,2.68,14.34,
1096,395,Delivered,1396810208,102,36791 Towne Park,AL,98660-4109,776.25,46.575,UberFresh,13.41,836.235,1396833652
1100,467,Out for Delivery,1398033896,19,6850 Myrtle Hill,NM,74075,261.5,15.69,UberFresh,14.85,292.04,
1101,485,Out for Delivery,1399718697,,81 Randy Park,NV,19307,222.5,13.35,UberFresh,15.5,251.35,
1102,507,Canceled,1400299769,198,7849 Onsgard Avenue,IL,06130-4748,15,0.9,UberMelon,2.32,18.22,
1104,123,Canceled,1396159796,,02 Mcguire Crossing,OR,59296-8156,114,6.84,UberMelon,11.73,132.57,
1106,262,New,1396323238,50,42 Prairie Rose Street,NV,82542-5917,235,14.1,UberMelon,18.38,267.48,
1107,79,Delivered,1399804596,107,43 Sycamore Junction,WV,41426,194.75,11.685,UberFresh,7.59,214.025,1399932000
1108,477,Canceled,1401007411,,70168 2nd Avenue,NV,88923-2639,17.5,1.05,UberMelon,11.62,30.17,
1110,345,Processing,1400305605,203,486 Park Meadow Lane,MN,44559-1854,246.75,14.805,UberMelonX,19.75,281.305,
1111,320,New,1398490587,186,10628 Rowland Plaza,MD,68482-8385,96.5,5.79,UberFresh,6.49,108.78,
1112,752,New,1398543590,200,1 Quincy Junction,MO,56113-8398,69.5,4.17,UberMelonX,8.95,82.62,
1113,453,New,1396834690,,52031 Valley Edge Avenue,KY,8470,35.5,2.13,UberMelonX,3.34,40.97,
1114,347,Delivered,1401729267,,3745 Elmside Drive,NJ,55186-7498,182,10.92,UberMelon,18.36,211.28,1401861799
1115,44,New,1396731676,,15 Atwood Road,KY,45818,72.58,4.3548,UberFresh,3.99,80.9248,
1116,717,Canceled,1398459339,,2397 Badeau Court,AR,67080-3198,20,1.2,UberMelonX,3.18,24.38,
1117,302,Delivered,1399707144,,01 Ridge Oak Crossing,VT,79750-0728,183.91,11.0346,UberMelon,3.9,198.8446,1399746374
1119,920,New,1398549770,87,45 Rowland Park,MA,74689,100,6,UberFresh,7.92,113.92,
1120,369,Out for Delivery,1400182494,,4 Pepper Wood Avenue,NE,08009-4158,162,9.72,UberMelonX,16.94,188.66,
1128,463,Out for Delivery,1398290690,23,820 Bluestem Junction,NH,83914-8952,405,24.3,UberFresh,12.18,441.48,
1130,261,New,1395734498,159,51436 Fairview Park,LA,7180,54.25,3.255,UberMelonX,14.49,71.995,
1131,67,New,1397995580,78,61942 Forest Dale Junction,FL,27503,30.25,1.815,UberFresh,2.06,34.125,
1134,592,Canceled,1395705699,168,0872 David Parkway,AR,67958,44,2.64,UberFresh,7.6,54.24,
1136,136,Processing,1400709109,217,1403 Comanche Alley,MS,01733-7828,37.5,2.25,UberMelon,8.39,48.14,
1137,478,Processing,1400831707,129,9 Burrows Drive,AZ,69436-4614,12,0.72,UberFresh,15.97,28.69,
1139,232,Canceled,1394986821,231,53194 Namekagon Road,OR,21406,34.25,2.055,UberMelon,17.42,53.725,
1140,123,Out for Delivery,1397098278,,02 Mcguire Crossing,OR,59296-8156,10,0.6,UberFresh,11.74,22.34,
1142,810,New,1397093560,,5103 Jay Street,OR,35332,182.5,10.95,UberMelonX,6.98,200.43,
1143,305,New,1401410011,4,93 Redwing Center,WI,11790,60.5,3.63,UberMelonX,11.68,75.81,
1144,380,Processing,1399933186,,659 Goodland Court,OK,77615-7906,44.5,2.67,UberMelonX,17.6,64.77,
1146,750,Canceled,1397816829,,175 Golf View Drive,MT,66044,60.5,3.63,UberMelonX,6.57,70.7,
1147,520,Processing,1396340606,55,0965 Straubel Park,KY,19743,278.75,16.725,UberFresh,5.94,301.415,
1148,576,New,1399185068,212,09 Hazelcrest Street,AK,03418-9628,27.5,1.65,UberFresh,13.12,42.27,
1149,269,Canceled,1399114684,4,402 Bonner Junction,IL,28699-8884,124.5,7.47,UberFresh,11.6,143.57,
1150,415,Delivered,1396579536,239,3 Mariners Cove Circle,TN,86027-0116,30.92,1.8552,UberMelon,6.76,39.5352,1396650133
1151,386,Delivered,1396006386,86,84 1st Center,NC,41661,102.75,6.165,UberMelon,12.82,121.735,1396189163
1154,884,Canceled,1396729584,,2768 Riverside Center,NV,68224,43,2.58,UberMelon,14.2,59.78,
1155,387,Canceled,1400147224,216,647 Derek Center,VA,53609-8988,72.5,4.35,UberMelonX,5.36,82.21,
1157,219,Delivered,1399144484,136,718 Springs Point,IN,4685,107,6.42,UberMelon,12.02,125.44,1399207803
1159,509,New,1399492762,67,1329 Grayhawk Trail,AL,99261,47.5,2.85,UberFresh,14.56,64.91,
1160,503,Delivered,1400598455,148,6 Sommers Road,DE,6299,238.45,14.307,UberMelonX,10.19,262.947,1400717353
1161,482,New,1395340852,,21 South Center,HI,8661,178,10.68,UberFresh,17.62,206.3,
1162,572,Delivered,1396907124,162,8197 Blue Bill Park Circle,NC,88234-1107,179,10.74,UberFresh,10.45,200.19,1396961255
1163,93,Delivered,1397794393,,218 Nova Circle,MT,37171,294.25,17.655,UberMelon,12.58,324.485,1397946045
1165,475,New,1401382189,89,560 Glendale Hill,CT,01423-1902,22,1.32,UberMelon,7.71,31.03,
1166,268,Delivered,1397614195,,37 Debra Crossing,NV,53397-3178,63.5,3.81,UberMelon,16.58,83.89,1397759618
1167,422,Processing,1402450274,80,74 Moose Center,NC,60768-7059,143.5,8.61,UberMelonX,19.89,172,
1168,652,Processing,1395239805,,189 Arrowood Road,CT,84663,32.5,1.95,UberFresh,18.53,52.98,
1169,511,Delivered,1396427283,241,60 Hollow Ridge Lane,NH,61626-3591,163.25,9.795,UberMelonX,2.07,175.115,1396589453
1172,905,New,1401267751,,6 Ryan Plaza,AK,08191-8068,57.75,3.465,UberMelon,6.23,67.445,
1173,611,Out for Delivery,1394542291,55,13064 3rd Center,GA,54987,6,0.36,UberFresh,7.02,13.38,
1174,182,New,1401735506,,6 Bartelt Alley,AK,47218-6319,307,18.42,UberMelon,19.19,344.61,
1175,319,Canceled,1402345691,153,604 Bobwhite Road,FL,78960,43.25,2.595,UberMelon,8.39,54.235,
1176,114,New,1399721542,,2648 Mayfield Crossing,KS,37515-2180,15,0.9,UberFresh,19.22,35.12,
1177,863,New,1399460786,,0 Dottie Drive,ME,50287,119.78,7.1868,UberMelon,14.36,141.3268,
1179,970,Processing,1396016481,54,31 Buhler Place,OK,16752,96.43,5.7858,UberMelon,9.5,111.7158,
1180,277,Delivered,1398347092,,680 Gina Road,SC,5883,563,33.78,UberMelon,19.81,616.59,1398430904
1181,441,Canceled,1399642946,,3 Sachs Junction,CO,28000-0455,197.95,11.877,UberMelon,2.78,212.607,
1182,134,Canceled,1401172412,,5 Mitchell Crossing,WY,61830,52.5,3.15,UberMelonX,15.41,71.06,
1183,930,Processing,1402508369,,714 Cascade Alley,WA,98309-2329,142.5,8.55,UberMelon,17.76,168.81,
1184,84,Out for Delivery,1398670620,,812 Luster Drive,TN,23237-6321,256.5,15.39,UberMelonX,2.35,274.24,
1185,352,Delivered,1399274342,,19602 Randy Court,ID,57550,35.5,2.13,UberMelon,15.05,52.68,1399449907
1186,473,Delivered,1394258986,160,062 Morning Drive,MO,93175,88.5,5.31,UberFresh,9.17,102.98,1394296885
1187,49,Processing,1395878504,,97 Spaight Road,SD,74784,828.44,49.7064,UberMelon,6.48,884.6264,
1188,293,New,1396701840,236,142 Blackbird Junction,VT,59184-4639,40,2.4,UberFresh,2.42,44.82,
1189,509,Delivered,1394962267,104,1329 Grayhawk Trail,AL,99261,104.37,6.2622,UberFresh,19.06,129.6922,1395021950
1190,962,New,1398710880,109,69843 Esker Place,SD,04372-8895,113,6.78,UberMelon,14.23,134.01,
1191,556,Canceled,1395525785,144,4270 Vahlen Street,NH,67068-3816,383.25,22.995,UberMelon,9.99,416.235,
1192,122,New,1399232796,235,18034 7th Place,ME,09443-6891,46.93,2.8158,UberFresh,15.83,65.5758,
1194,974,New,1395249445,,6475 Independence Circle,RI,95006,236,14.16,UberMelon,10.94,261.1,
1196,897,Out for Delivery,1399773518,,6 Nelson Trail,ME,61398-1153,33.44,2.0064,UberMelon,16.31,51.7564,
1198,60,Canceled,1395232113,,791 Cascade Trail,ND,23300-6199,20,1.2,UberMelonX,7.97,29.17,
1200,6,New,1400852578,,342 Luster Way,KY,97306,364.25,21.855,UberFresh,17.06,403.165,
1201,213,Processing,1394934253,108,3 Leroy Road,NV,32462,65.5,3.93,UberMelon,9.74,79.17,
1202,343,Processing,1395408647,147,4 Lighthouse Bay Drive,UT,86147-3653,376.25,22.575,UberMelonX,14.83,413.655,
1203,203,Processing,1396545229,,085 Corscot Park,MT,99172,284.75,17.085,UberMelonX,15.99,317.825,
1204,646,Canceled,1401905322,,53 Cottonwood Hill,NE,8975,195.46,11.7276,UberMelonX,4.75,211.9376,
1205,288,Processing,1401148957,152,0 Mandrake Pass,CO,18342-2715,37.5,2.25,UberMelonX,2.55,42.3,
1206,671,Out for Delivery,1401035951,102,63 Hallows Drive,SD,00021-1616,157.5,9.45,UberMelonX,17.8,184.75,
1207,191,New,1399197127,207,9346 Toban Court,VT,77949-3374,30,1.8,UberMelon,16.88,48.68,
1208,413,Delivered,1396746727,196,107 Service Point,MA,46875,266,15.96,UberFresh,15.78,297.74,1396803747
1209,475,Delivered,1396888066,247,560 Glendale Hill,CT,01423-1902,29.25,1.755,UberFresh,13,44.005,1396979788
1210,375,Canceled,1400332718,13,53486 Delaware Parkway,OH,44100-2283,128.5,7.71,UberMelonX,17.03,153.24,
1211,396,Out for Delivery,1396184182,176,53791 Bartelt Terrace,IN,39270,2442,146.52,UberFresh,8.07,2596.59,
1212,255,Out for Delivery,1398384604,24,71 Lukken Court,NV,33061,64,3.84,UberMelonX,14.15,81.99,
1213,715,Canceled,1400477372,127,39741 Buell Road,MO,22236,5.5,0.33,UberFresh,9.21,15.04,
1215,961,Processing,1401847142,169,4765 Kenwood Circle,MS,93691-6669,10.5,0.63,UberMelonX,15.62,26.75,
1216,408,Canceled,1395930591,140,82915 Lakewood Point,VT,94416-1630,223.5,13.41,UberMelon,19.07,255.98,
1217,201,Processing,1397764848,,67231 Elmside Plaza,AL,22017-9323,307.5,18.45,UberMelonX,3.55,329.5,
1218,533,Canceled,1394504359,12,24 Eagle Crest Parkway,CT,83841,58.5,3.51,UberMelon,4.86,66.87,
1219,367,New,1396233766,213,29 Montana Junction,OK,45786-4241,241.5,14.49,UberMelon,17.73,273.72,
1221,338,Delivered,1396265300,153,48657 Southridge Junction,NC,52211,40.99,2.4594,UberMelon,17.45,60.8994,1396289391
1222,213,Out for Delivery,1395348449,250,571 Morning Street,IN,68379-7543,130,7.8,UberFresh,8.22,146.02,
1223,782,Canceled,1394983262,41,781 Stone Corner Point,DE,30467-9402,7.92,0.4752,UberMelon,3.26,11.6552,
1224,874,Processing,1398892251,198,7 Schlimgen Avenue,WV,12184,12.5,0.75,UberMelonX,11.48,24.73,
1226,59,Out for Delivery,1397541914,243,0 Shopko Road,MT,40338,281.5,16.89,UberFresh,4.5,302.89,
1228,813,Canceled,1400879718,,5 Rieder Terrace,MT,83693,50.5,3.03,UberFresh,6.52,60.05,
1229,28,New,1401931211,132,197 Blue Bill Park Alley,NY,60282-7992,92.5,5.55,UberMelonX,5.05,103.1,
1230,346,Out for Delivery,1400512535,,0 Walton Terrace,NM,09416-9253,276.25,16.575,UberMelon,16.54,309.365,
1231,457,Processing,1394507970,183,1295 Trailsway Circle,GA,18299-4133,2539,152.34,UberMelon,2.73,2694.07,
1232,683,Processing,1395641838,170,21 Lighthouse Bay Court,OR,66516,267.5,16.05,UberMelonX,17.71,301.26,
1236,535,New,1401894535,70,6 Crest Line Avenue,TX,81290-2768,64.4,3.864,UberMelonX,14.5,82.764,
1237,485,Processing,1402269523,246,81 Randy Park,NV,19307,73.5,4.41,UberMelonX,8.15,86.06,
1238,730,Out for Delivery,1394108946,163,46371 Mockingbird Junction,AR,89680,80,4.8,UberMelonX,11.59,96.39,
1240,387,Processing,1394895218,210,647 Derek Center,VA,53609-8988,121.17,7.2702,UberMelonX,15.03,143.4702,
1241,897,New,1400166301,,6 Nelson Trail,ME,61398-1153,123.75,7.425,UberMelonX,18,149.175,
1242,714,Processing,1394542813,,7 Logan Street,MO,47664,154.55,9.273,UberMelonX,2.09,165.913,
1243,800,Processing,1394266039,80,46 Muir Avenue,NE,67343,25.92,1.5552,UberMelonX,19.65,47.1252,
1244,784,Delivered,1400396982,23,8739 Pearson Hill,VT,96304-5936,67.16,4.0296,UberMelonX,15.17,86.3596,1400515696
1245,843,Delivered,1400594893,123,04 Lerdahl Junction,CO,6767,8.49,0.5094,UberMelonX,9.26,18.2594,1400773989
1246,365,Out for Delivery,1398251634,116,0568 Merchant Circle,FL,61631-1033,123.67,7.4202,UberMelonX,13.62,144.7102,
1247,579,Canceled,1401604818,,21 Crowley Point,AR,38117-8358,438.75,26.325,UberFresh,16.57,481.645,
1248,692,Out for Delivery,1398374127,108,8 Eastlawn Place,KS,85954,36.74,2.2044,UberMelon,7.94,46.8844,
1249,37,Canceled,1402460079,149,607 Portage Hill,CA,57057-7847,22.5,1.35,UberMelon,3.51,27.36,
1252,794,Out for Delivery,1397985395,49,0 Schiller Place,WY,24381-7411,2032,121.92,UberFresh,15.01,2168.93,
1253,214,Out for Delivery,1401089171,52,4720 Nancy Place,DE,21166-4009,628.5,37.71,UberMelon,8.13,674.34,
1257,740,Canceled,1400337176,244,3 Cordelia Trail,CO,43722,106,6.36,UberMelon,16.73,129.09,
1259,395,Out for Delivery,1396481383,,51049 Pennsylvania Drive,NY,24176,441.5,26.49,UberMelonX,17.49,485.48,
1261,668,Delivered,1400704680,,70 Oak Valley Lane,WI,29710,34.75,2.085,UberMelonX,6.05,42.885,1400871285
1265,12,New,1396643408,,185 Acker Road,NC,85644-4290,12.5,0.75,UberFresh,6.72,19.97,
1266,948,New,1400327218,,74036 Manley Street,FL,14585-7636,239,14.34,UberMelonX,15.89,269.23,
1267,543,Delivered,1398773380,,713 Schurz Crossing,NH,89341,139,8.34,UberMelon,7.88,155.22,1398897525
1268,474,New,1395401354,100,827 Bartillon Point,RI,82140-3180,29,1.74,UberFresh,8.93,39.67,
1269,477,Out for Delivery,1397401638,,70168 2nd Avenue,NV,88923-2639,267,16.02,UberMelon,18.44,301.46,
1270,512,Delivered,1402411427,,90 Graceland Pass,WA,27153-5369,135.25,8.115,UberFresh,16.89,160.255,1402430381
1272,646,New,1397663104,203,53 Cottonwood Hill,NE,8975,292.25,17.535,UberMelon,11.58,321.365,
1274,473,New,1399022017,44,062 Morning Drive,MO,93175,5,0.3,UberFresh,10.62,15.92,
1275,428,Processing,1399412244,,2 Larry Place,IN,50204,65.17,3.9102,UberMelon,14.06,83.1402,
1276,270,Processing,1399418567,,26879 Thierer Place,ID,10179-5103,126.5,7.59,UberMelon,17.08,151.17,
1278,247,Delivered,1402256009,,2 Hoard Circle,WA,16969-7536,91.25,5.475,UberMelonX,15.75,112.475,1402291097
1279,831,Processing,1398812761,121,5 Lake View Street,PA,43057-1222,9.48,0.5688,UberFresh,6.44,16.4888,
1280,381,Processing,1398944017,,5863 Badeau Terrace,MS,59458,34.5,2.07,UberMelon,9.46,46.03,
1281,134,Delivered,1397945397,,638 Westend Junction,ID,01329-1557,491.96,29.5176,UberMelonX,8.23,529.7076,1398070174
1286,276,Out for Delivery,1398580110,140,23 Cherokee Alley,KS,50237-2894,121.5,7.29,UberMelonX,6.1,134.89,
1287,816,Canceled,1401901657,118,8430 Delladonna Lane,HI,25433,342.25,20.535,UberFresh,6.42,369.205,
1288,441,Out for Delivery,1394433570,110,3 Sachs Junction,CO,28000-0455,218.5,13.11,UberFresh,11.46,243.07,
1290,622,Delivered,1397654721,,34 Logan Circle,IN,78898-3191,105,6.3,UberMelonX,13.99,125.29,1397775042
1294,679,Delivered,1394963452,,15 Packers Lane,MS,10178-1760,238,14.28,UberFresh,10.28,262.56,1395116800
1296,529,New,1400550028,,53 Surrey Hill,MO,54504-3449,119.5,7.17,UberFresh,9,135.67,
1297,860,Canceled,1395580129,,7 Stuart Crossing,GA,30118,109,6.54,UberMelonX,11.6,127.14,
1299,451,Processing,1399197834,14,9628 Comanche Court,MA,94365-7545,107,6.42,UberMelonX,9.96,123.38,
1300,444,Processing,1402155063,,4 Utah Parkway,LA,66995,43,2.58,UberMelonX,2.87,48.45,
1301,622,Processing,1400134638,,0 Utah Point,VT,99343,248,14.88,UberFresh,14.17,277.05,
1302,603,Canceled,1399576885,,9 Dakota Lane,CT,72340-0385,56.5,3.39,UberFresh,5.39,65.28,
1303,408,Processing,1399298563,,82915 Lakewood Point,VT,94416-1630,166.5,9.99,UberMelon,11.31,187.8,
1304,615,Delivered,1395446354,8,45 Iowa Alley,WV,64998-2043,47.5,2.85,UberFresh,10.5,60.85,1395542077
1306,229,Canceled,1395191681,242,3 Ridge Oak Circle,NV,68212-3275,74.24,4.4544,UberFresh,16.9,95.5944,
1307,517,Delivered,1396528867,235,48 Esker Circle,IA,11631,66.93,4.0158,UberMelonX,4.27,75.2158,1396603764
1308,926,Delivered,1394674638,,32 Forster Hill,SD,15537-0531,50,3,UberMelonX,17.37,70.37,1394694093
1310,742,Delivered,1397151062,206,0561 Colorado Street,MD,24303-3615,82.75,4.965,UberFresh,16.41,104.125,1397314800
1315,850,Canceled,1395662549,,2601 Hagan Point,MI,71011,42.5,2.55,UberFresh,18.33,63.38,
1316,867,Out for Delivery,1396091426,,01347 Dottie Park,SD,61958-4913,0.99,0.0594,UberMelonX,4.06,5.1094,
1317,477,Processing,1400603586,228,70168 2nd Avenue,NV,88923-2639,77.24,4.6344,UberMelon,14.11,95.9844,
1319,796,New,1398124229,,57280 Graedel Alley,MS,47328-7586,1277.25,76.635,UberMelonX,12.44,1366.325,
1320,401,Out for Delivery,1400967690,173,348 Summerview Avenue,NJ,79388-3599,387.75,23.265,UberMelonX,19.72,430.735,
1321,555,Processing,1401958257,,0 Lakewood Trail,IN,54334,2669.5,160.17,UberMelonX,17.13,2846.8,
1322,190,Delivered,1394195172,64,98120 Eliot Drive,AL,37224-7678,32.45,1.947,UberFresh,4.1,38.497,1394337210
1323,853,New,1394571133,167,385 Rusk Alley,MT,19509,81.5,4.89,UberFresh,3.91,90.3,
1324,73,New,1399406774,192,12 Grayhawk Crossing,NE,84166,51.5,3.09,UberMelonX,15.32,69.91,
1326,596,Delivered,1397404702,62,2 Beilfuss Place,OH,66411,393,23.58,UberFresh,9.76,426.34,1397540036
1327,427,Out for Delivery,1401447019,,9230 7th Point,OH,48970,114.25,6.855,UberMelon,9.7,130.805,
1328,611,Processing,1399817985,,254 3rd Center,NC,90382-8206,185.75,11.145,UberMelon,10.34,207.235,
1330,210,New,1398994052,,3 Weeping Birch Junction,WA,48046-6523,24.25,1.455,UberMelon,6.12,31.825,
1332,38,New,1394851787,,48 South Trail,MT,34430-9931,34,2.04,UberMelon,5.82,41.86,
1333,620,Canceled,1394282170,,173 Schmedeman Plaza,UT,99585,36.5,2.19,UberMelonX,18.48,57.17,
1334,208,Processing,1398079841,128,13597 Brickson Park Hill,WA,58841-1462,5.5,0.33,UberFresh,13.39,19.22,
1336,371,Canceled,1398694645,88,64385 Mcguire Place,MT,25543,29.5,1.77,UberFresh,10.64,41.91,
1337,936,New,1396633036,,8791 Morning Alley,VA,62870-4536,63,3.78,UberMelonX,2.89,69.67,
1338,353,New,1398579285,103,1 West Trail,ME,85405-1630,57,3.42,UberMelon,5.77,66.19,
1340,586,Canceled,1398455947,174,5 Jenna Terrace,OH,83682,341.5,20.49,UberMelonX,2.57,364.56,
1341,173,Processing,1394329902,,7 Kensington Parkway,IN,93782,93.25,5.595,UberFresh,7.69,106.535,
1342,448,New,1396539460,,1372 Havey Park,ME,36308,180,10.8,UberMelonX,14.5,205.3,
1344,647,New,1399249781,199,8 Sheridan Point,CO,80423-6650,18.5,1.11,UberMelon,2.96,22.57,
1345,96,New,1397264270,,04123 Sachs Terrace,MD,19632-7897,2047.5,122.85,UberMelon,16.29,2186.64,
1346,180,Processing,1396071120,136,982 Fuller Plaza,CA,95082,166.5,9.99,UberMelon,13.27,189.76,
1347,302,Processing,1397395651,7,01 Ridge Oak Crossing,VT,79750-0728,1152.5,69.15,UberMelon,17.37,1239.02,
1348,623,Out for Delivery,1398421974,,2385 Badeau Alley,CT,18063,24.75,1.485,UberMelonX,14.65,40.885,
1353,696,Out for Delivery,1397476867,132,264 Iowa Circle,KS,59439-8140,152.16,9.1296,UberFresh,14.95,176.2396,
1354,867,Delivered,1398230877,155,01347 Dottie Park,SD,61958-4913,52.5,3.15,UberMelon,15.7,71.35,1398315670
1356,159,Out for Delivery,1400857686,215,2483 Meadow Ridge Street,IN,38311,286.75,17.205,UberMelon,10.09,314.045,
1357,308,Canceled,1398045557,,84376 Hauk Alley,SD,40183-1027,26.25,1.575,UberMelonX,14.23,42.055,
1359,893,New,1398621687,200,1 Dexter Terrace,OR,78373,154.25,9.255,UberMelonX,13.76,177.265,
1360,11,Out for Delivery,1400153383,,51840 Prairieview Pass,MS,75395,249,14.94,UberMelonX,18.8,282.74,
1361,588,Out for Delivery,1399871579,235,27 La Follette Drive,NE,24888,11.25,0.675,UberMelon,10.81,22.735,
1362,127,Canceled,1400419507,107,4 Valley Edge Park,SC,16676-1548,69.5,4.17,UberMelon,19.12,92.79,
1363,858,Canceled,1400999706,,5 Farmco Center,MD,63934-5396,277.17,16.6302,UberFresh,18.43,312.2302,
1368,956,Delivered,1398006490,25,94175 Ruskin Alley,OH,57333-2020,30,1.8,UberMelonX,19.28,51.08,1398097088
1369,550,Delivered,1396416253,97,93 Arapahoe Plaza,WV,22134,44.25,2.655,UberMelon,13.35,60.255,1396546611
1370,397,New,1400918904,52,716 Acker Circle,IL,34924-8812,108.75,6.525,UberMelon,18.39,133.665,
1372,567,Out for Delivery,1402367695,,43 Nova Lane,IN,05675-5134,106,6.36,UberFresh,9,121.36,
1374,45,Out for Delivery,1394009759,,35 Dapin Trail,SD,43264,108.5,6.51,UberFresh,2.13,117.14,
1376,524,New,1395505855,,01 Carey Court,NE,83818-6998,8,0.48,UberMelonX,11.06,19.54,
1377,312,Canceled,1394824542,,20 Hollow Ridge Pass,KS,43087-9150,106,6.36,UberMelonX,14.38,126.74,
1378,894,Out for Delivery,1398859032,,76852 Fuller Road,NH,13069-4113,15,0.9,UberFresh,9.01,24.91,
1379,627,Processing,1398520915,,1 Daystar Hill,LA,8119,321.75,19.305,UberFresh,8.28,349.335,
1380,417,New,1401651286,113,01 Morningstar Place,IA,29658-1570,48.5,2.91,UberMelonX,6.66,58.07,
1381,209,Delivered,1395172452,,027 Anniversary Hill,MO,89446,73,4.38,UberMelonX,15.42,92.8,1395298498
1383,355,Out for Delivery,1395166633,,397 Shelley Park,CO,71833,102.95,6.177,UberMelonX,14.37,123.497,
1385,118,Canceled,1397812486,,58190 Bartillon Pass,WI,42661-3722,78.5,4.71,UberMelon,16.01,99.22,
1386,847,Delivered,1394915518,69,14265 Del Sol Junction,MN,86710,40,2.4,UberMelon,13.53,55.93,1394976616
1387,141,Out for Delivery,1396945986,29,37052 Starling Place,MS,14197-7910,50.5,3.03,UberMelonX,19.18,72.71,
